contract_id,title,file_name,file_path,char_count,word_count
169,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT",GRIDIRONBIONUTRIENTS_INC_02_05_2020-EX-10_3-SUPPLY_AGREEMENT.txt,data/raw/GRIDIRONBIONUTRIENTS_INC_02_05_2020-EX-10_3-SUPPLY_AGREEMENT.txt,5713,903
170,PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agreement,PapaJohnsInternationalInc_20190617_8-K_EX-10_1_11707365_EX-10_1_Endorsement_Agreement.txt,data/raw/PapaJohnsInternationalInc_20190617_8-K_EX-10_1_11707365_EX-10_1_Endorsement_Agreement.txt,68204,10661
171,SUMMAFOURINC_06_19_1998-EX-10.3-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT,SUMMAFOURINC_06_19_1998-EX-10_3-SOFTWARE_LICENSE_AND_MAINTENANCE_AGREEMENT.txt,data/raw/SUMMAFOURINC_06_19_1998-EX-10_3-SOFTWARE_LICENSE_AND_MAINTENANCE_AGREEMENT.txt,117803,14158
172,MACROGENICSINC_08_02_2013-EX-10-COLLABORATION AGREEMENT,MACROGENICSINC_08_02_2013-EX-10-COLLABORATION_AGREEMENT.txt,data/raw/MACROGENICSINC_08_02_2013-EX-10-COLLABORATION_AGREEMENT.txt,163199,25333
173,GSVINC_05_15_1998-EX-10-SPONSORSHIP AGREEMENT,GSVINC_05_15_1998-EX-10-SPONSORSHIP_AGREEMENT.txt,data/raw/GSVINC_05_15_1998-EX-10-SPONSORSHIP_AGREEMENT.txt,50835,5880
174,MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10.5_11898508_EX-10.5_Trademark License Agreement,MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10_5_11898508_EX-10_5_Trademark_License_Agreement.txt,data/raw/MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10_5_11898508_EX-10_5_Trademark_License_Agreement.txt,16153,2438
175,ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement,ELANDIAINTERNATIONALINC_04_25_2007-EX-10_21-Outsourcing_Agreement.txt,data/raw/ELANDIAINTERNATIONALINC_04_25_2007-EX-10_21-Outsourcing_Agreement.txt,82889,12396
176,PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement,PareteumCorp_20081001_8-K_EX-99_1_2654808_EX-99_1_Hosting_Agreement.txt,data/raw/PareteumCorp_20081001_8-K_EX-99_1_2654808_EX-99_1_Hosting_Agreement.txt,66253,10213
177,PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement,PhasebioPharmaceuticalsInc_20200330_10-K_EX-10_21_12086810_EX-10_21_Development_Agreement.txt,data/raw/PhasebioPharmaceuticalsInc_20200330_10-K_EX-10_21_12086810_EX-10_21_Development_Agreement.txt,291873,45650
178,USASYNTHETICFUELCORP_10_21_2010-EX-10.10-STRATEGIC ALLIANCE AGREEMENT,USASYNTHETICFUELCORP_10_21_2010-EX-10_10-STRATEGIC_ALLIANCE_AGREEMENT.txt,data/raw/USASYNTHETICFUELCORP_10_21_2010-EX-10_10-STRATEGIC_ALLIANCE_AGREEMENT.txt,52252,8033
179,"KUBIENT,INC_07_02_2020-EX-10.14-MASTER SERVICES AGREEMENT_Part2",KUBIENT_INC_07_02_2020-EX-10_14-MASTER_SERVICES_AGREEMENT_Part2.txt,data/raw/KUBIENT_INC_07_02_2020-EX-10_14-MASTER_SERVICES_AGREEMENT_Part2.txt,7600,1185
180,EdietsComInc_20001030_10QSB_EX-10.4_2606646_EX-10.4_Co-Branding Agreement,EdietsComInc_20001030_10QSB_EX-10_4_2606646_EX-10_4_Co-Branding_Agreement.txt,data/raw/EdietsComInc_20001030_10QSB_EX-10_4_2606646_EX-10_4_Co-Branding_Agreement.txt,64192,9075
181,WESTERN COPPER - NON-COMPETITION AGREEMENT,WESTERN_COPPER_-_NON-COMPETITION_AGREEMENT.txt,data/raw/WESTERN_COPPER_-_NON-COMPETITION_AGREEMENT.txt,16402,2626
182,LECLANCHÉ S.A. - JOINT DEVELOPMENT AND MARKETING AGREEMENT,LECLANCHE__S_A__-_JOINT_DEVELOPMENT_AND_MARKETING_AGREEMENT.txt,data/raw/LECLANCHE__S_A__-_JOINT_DEVELOPMENT_AND_MARKETING_AGREEMENT.txt,20380,3207
183,"HEMISPHERX - Sales, Marketing, Distribution, and Supply Agreement",HEMISPHERX_-_Sales__Marketing__Distribution__and_Supply_Agreement.txt,data/raw/HEMISPHERX_-_Sales__Marketing__Distribution__and_Supply_Agreement.txt,73685,10901
184,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement4,CardlyticsInc_20180112_S-1_EX-10_16_11002987_EX-10_16_Maintenance_Agreement4.txt,data/raw/CardlyticsInc_20180112_S-1_EX-10_16_11002987_EX-10_16_Maintenance_Agreement4.txt,5327,756
185,TomOnlineInc_20060501_20-F_EX-4.46_749700_EX-4.46_Co-Branding Agreement,TomOnlineInc_20060501_20-F_EX-4_46_749700_EX-4_46_Co-Branding_Agreement.txt,data/raw/TomOnlineInc_20060501_20-F_EX-4_46_749700_EX-4_46_Co-Branding_Agreement.txt,112361,17487
186,MphaseTechnologiesInc_20030911_10-K_EX-10.15_1560667_EX-10.15_Co-Branding Agreement,MphaseTechnologiesInc_20030911_10-K_EX-10_15_1560667_EX-10_15_Co-Branding_Agreement.txt,data/raw/MphaseTechnologiesInc_20030911_10-K_EX-10_15_1560667_EX-10_15_Co-Branding_Agreement.txt,8321,1169
187,"CERES,INC_01_25_2012-EX-10.20-Collaboration Agreement",CERES_INC_01_25_2012-EX-10_20-Collaboration_Agreement.txt,data/raw/CERES_INC_01_25_2012-EX-10_20-Collaboration_Agreement.txt,335282,45577
188,"INTERSECTENT,INC_05_11_2020-EX-10.1-SUPPLY AGREEMENT",INTERSECTENT_INC_05_11_2020-EX-10_1-SUPPLY_AGREEMENT.txt,data/raw/INTERSECTENT_INC_05_11_2020-EX-10_1-SUPPLY_AGREEMENT.txt,37970,5973
189,"BABCOCK_WILCOXENTERPRISES,INC_08_04_2015-EX-10.17-INTELLECTUAL PROPERTY AGREEMENT between THE BABCOCK _ WILCOX COMPANY and BABCOCK _ WILCOX ENTERPRISES, INC.",BABCOCK_WILCOXENTERPRISES_INC_08_04_2015-EX-10_17-INTELLECTUAL_PROPERTY_AGREEMENT_between_THE_BABCOCK___WILCOX_COMPANY_and_BABCOCK___WILCOX_ENTERPRISES__INC_.txt,data/raw/BABCOCK_WILCOXENTERPRISES_INC_08_04_2015-EX-10_17-INTELLECTUAL_PROPERTY_AGREEMENT_between_THE_BABCOCK___WILCOX_COMPANY_and_BABCOCK___WILCOX_ENTERPRISES__INC_.txt,112447,16565
190,"TRANSPHORM,INC_02_14_2020-EX-10.12(1)-JOINT VENTURE AGREEMENT",TRANSPHORM_INC_02_14_2020-EX-10_12_1_-JOINT_VENTURE_AGREEMENT.txt,data/raw/TRANSPHORM_INC_02_14_2020-EX-10_12_1_-JOINT_VENTURE_AGREEMENT.txt,95181,15468
191,EuromediaHoldingsCorp_20070215_10SB12G_EX-10.B(01)_525118_EX-10.B(01)_Content License Agreement,EuromediaHoldingsCorp_20070215_10SB12G_EX-10_B_01__525118_EX-10_B_01__Content_License_Agreement.txt,data/raw/EuromediaHoldingsCorp_20070215_10SB12G_EX-10_B_01__525118_EX-10_B_01__Content_License_Agreement.txt,30050,4580
192,"Sonos, Inc. - Manufacturing Agreement ",Sonos__Inc__-_Manufacturing_Agreement_.txt,data/raw/Sonos__Inc__-_Manufacturing_Agreement_.txt,109219,17177
193,"ASHWORTHINC_01_29_1999-EX-10.(D)-PROMOTION AGREEMENT AND NANTZ COMMUNICATIONS, INC.",ASHWORTHINC_01_29_1999-EX-10__D_-PROMOTION_AGREEMENT_AND_NANTZ_COMMUNICATIONS__INC_.txt,data/raw/ASHWORTHINC_01_29_1999-EX-10__D_-PROMOTION_AGREEMENT_AND_NANTZ_COMMUNICATIONS__INC_.txt,24999,3589
194,"VAPOTHERM, INC. - Manufacturing and Supply Agreement",VAPOTHERM__INC__-_Manufacturing_and_Supply_Agreement.txt,data/raw/VAPOTHERM__INC__-_Manufacturing_and_Supply_Agreement.txt,75632,11847
195,PLAYAHOTELS_RESORTSNV_03_14_2017-EX-10.22-STRATEGIC ALLIANCE AGREEMENT (Hyatt Ziva Cancun),PLAYAHOTELS_RESORTSNV_03_14_2017-EX-10_22-STRATEGIC_ALLIANCE_AGREEMENT__Hyatt_Ziva_Cancun_.txt,data/raw/PLAYAHOTELS_RESORTSNV_03_14_2017-EX-10_22-STRATEGIC_ALLIANCE_AGREEMENT__Hyatt_Ziva_Cancun_.txt,22259,3543
196,LIGHTBRIDGECORP_11_23_2015-EX-10.26-STRATEGIC ALLIANCE AGREEMENT,LIGHTBRIDGECORP_11_23_2015-EX-10_26-STRATEGIC_ALLIANCE_AGREEMENT.txt,data/raw/LIGHTBRIDGECORP_11_23_2015-EX-10_26-STRATEGIC_ALLIANCE_AGREEMENT.txt,19386,3023
197,"XLITECHNOLOGIES,INC_12_02_2015-EX-10.02-STRATEGIC ALLIANCE AGREEMENT",XLITECHNOLOGIES_INC_12_02_2015-EX-10_02-STRATEGIC_ALLIANCE_AGREEMENT.txt,data/raw/XLITECHNOLOGIES_INC_12_02_2015-EX-10_02-STRATEGIC_ALLIANCE_AGREEMENT.txt,5712,875
198,HYPERIONSOFTWARECORP_09_28_1994-EX-10.47-EXCLUSIVE DISTRIBUTOR AGREEMENT,HYPERIONSOFTWARECORP_09_28_1994-EX-10_47-EXCLUSIVE_DISTRIBUTOR_AGREEMENT.txt,data/raw/HYPERIONSOFTWARECORP_09_28_1994-EX-10_47-EXCLUSIVE_DISTRIBUTOR_AGREEMENT.txt,37682,5290
199,BUFFALOWILDWINGSINC_06_05_1998-EX-10.3-FRANCHISE AGREEMENT,BUFFALOWILDWINGSINC_06_05_1998-EX-10_3-FRANCHISE_AGREEMENT.txt,data/raw/BUFFALOWILDWINGSINC_06_05_1998-EX-10_3-FRANCHISE_AGREEMENT.txt,154495,23663
200,ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement,ReynoldsConsumerProductsInc_20200121_S-1A_EX-10_22_11948918_EX-10_22_Service_Agreement.txt,data/raw/ReynoldsConsumerProductsInc_20200121_S-1A_EX-10_22_11948918_EX-10_22_Service_Agreement.txt,112910,17207
201,"GWG HOLDINGS, INC. - ORDERLY MARKETING AGREEMENT",GWG_HOLDINGS__INC__-_ORDERLY_MARKETING_AGREEMENT.txt,data/raw/GWG_HOLDINGS__INC__-_ORDERLY_MARKETING_AGREEMENT.txt,25450,4177
202,BLACKROCKMUNIHOLDINGSINVESTMENTQUALITYFUND_04_07_2020-EX-99.01-JOINT FILING AGREEMENT,BLACKROCKMUNIHOLDINGSINVESTMENTQUALITYFUND_04_07_2020-EX-99_01-JOINT_FILING_AGREEMENT.txt,data/raw/BLACKROCKMUNIHOLDINGSINVESTMENTQUALITYFUND_04_07_2020-EX-99_01-JOINT_FILING_AGREEMENT.txt,1283,201
203,ALLISONTRANSMISSIONHOLDINGSINC_12_15_2014-EX-99.1-COOPERATION AGREEMENT,ALLISONTRANSMISSIONHOLDINGSINC_12_15_2014-EX-99_1-COOPERATION_AGREEMENT.txt,data/raw/ALLISONTRANSMISSIONHOLDINGSINC_12_15_2014-EX-99_1-COOPERATION_AGREEMENT.txt,32826,5202
204,"SPOKHOLDINGS,INC_06_19_2020-EX-10.1-COOPERATION AGREEMENT",SPOKHOLDINGS_INC_06_19_2020-EX-10_1-COOPERATION_AGREEMENT.txt,data/raw/SPOKHOLDINGS_INC_06_19_2020-EX-10_1-COOPERATION_AGREEMENT.txt,17710,2842
205,WARNINGMANAGEMENTSERVICESINC_12_10_1999-EX-10-ENDORSEMENT AGREEMENT,WARNINGMANAGEMENTSERVICESINC_12_10_1999-EX-10-ENDORSEMENT_AGREEMENT.txt,data/raw/WARNINGMANAGEMENTSERVICESINC_12_10_1999-EX-10-ENDORSEMENT_AGREEMENT.txt,29724,4602
206,LinkPlusCorp_20050802_8-K_EX-10_3240252_EX-10_Affiliate Agreement,LinkPlusCorp_20050802_8-K_EX-10_3240252_EX-10_Affiliate_Agreement.txt,data/raw/LinkPlusCorp_20050802_8-K_EX-10_3240252_EX-10_Affiliate_Agreement.txt,25619,2899
207,RMRGROUPINC_01_22_2020-EX-99.1-JOINT FILING AGREEMENT,RMRGROUPINC_01_22_2020-EX-99_1-JOINT_FILING_AGREEMENT.txt,data/raw/RMRGROUPINC_01_22_2020-EX-99_1-JOINT_FILING_AGREEMENT.txt,645,109
208,SMITHELECTRICVEHICLESCORP_04_04_2012-EX-10.26-FLEET MAINTENANCE AGREEMENT,SMITHELECTRICVEHICLESCORP_04_04_2012-EX-10_26-FLEET_MAINTENANCE_AGREEMENT.txt,data/raw/SMITHELECTRICVEHICLESCORP_04_04_2012-EX-10_26-FLEET_MAINTENANCE_AGREEMENT.txt,85963,13201
209,CHINARECYCLINGENERGYCORP_11_14_2013-EX-10.6-Cooperation Agreement,CHINARECYCLINGENERGYCORP_11_14_2013-EX-10_6-Cooperation_Agreement.txt,data/raw/CHINARECYCLINGENERGYCORP_11_14_2013-EX-10_6-Cooperation_Agreement.txt,16509,2664
210,"KUBIENT,INC_07_02_2020-EX-10.14-MASTER SERVICES AGREEMENT_Part1",KUBIENT_INC_07_02_2020-EX-10_14-MASTER_SERVICES_AGREEMENT_Part1.txt,data/raw/KUBIENT_INC_07_02_2020-EX-10_14-MASTER_SERVICES_AGREEMENT_Part1.txt,26108,4014
211,NeoformaInc_19991202_S-1A_EX-10.26_5224521_EX-10.26_Co-Branding Agreement,NeoformaInc_19991202_S-1A_EX-10_26_5224521_EX-10_26_Co-Branding_Agreement.txt,data/raw/NeoformaInc_19991202_S-1A_EX-10_26_5224521_EX-10_26_Co-Branding_Agreement.txt,98907,13370
212,AULAMERICANUNITTRUST_04_24_2020-EX-99.8.77-SERVICING AGREEMENT,AULAMERICANUNITTRUST_04_24_2020-EX-99_8_77-SERVICING_AGREEMENT.txt,data/raw/AULAMERICANUNITTRUST_04_24_2020-EX-99_8_77-SERVICING_AGREEMENT.txt,36019,5607
213,VIOLINMEMORYINC_12_12_2012-EX-10.14-SPONSORSHIP AGREEMENT,VIOLINMEMORYINC_12_12_2012-EX-10_14-SPONSORSHIP_AGREEMENT.txt,data/raw/VIOLINMEMORYINC_12_12_2012-EX-10_14-SPONSORSHIP_AGREEMENT.txt,53764,8499
214,RaeSystemsInc_20001114_10-Q_EX-10.57_2631790_EX-10.57_Co-Branding Agreement,RaeSystemsInc_20001114_10-Q_EX-10_57_2631790_EX-10_57_Co-Branding_Agreement.txt,data/raw/RaeSystemsInc_20001114_10-Q_EX-10_57_2631790_EX-10_57_Co-Branding_Agreement.txt,43179,5582
215,QBIOMEDINC_04_08_2020-EX-99.1-JOINT FILING AGREEMENT,QBIOMEDINC_04_08_2020-EX-99_1-JOINT_FILING_AGREEMENT.txt,data/raw/QBIOMEDINC_04_08_2020-EX-99_1-JOINT_FILING_AGREEMENT.txt,2732,429
216,ZogenixInc_20190509_10-Q_EX-10.2_11663313_EX-10.2_Distributor Agreement,ZogenixInc_20190509_10-Q_EX-10_2_11663313_EX-10_2_Distributor_Agreement.txt,data/raw/ZogenixInc_20190509_10-Q_EX-10_2_11663313_EX-10_2_Distributor_Agreement.txt,175770,26626
217,LeadersonlineInc_20000427_S-1A_EX-10.8_4991089_EX-10.8_Co-Branding Agreement,LeadersonlineInc_20000427_S-1A_EX-10_8_4991089_EX-10_8_Co-Branding_Agreement.txt,data/raw/LeadersonlineInc_20000427_S-1A_EX-10_8_4991089_EX-10_8_Co-Branding_Agreement.txt,55296,8078
218,PRIMEENERGYRESOURCESCORP_04_02_2007-EX-10.28-COMPLETION AND LIQUIDITY MAINTENANCE AGREEMENT,PRIMEENERGYRESOURCESCORP_04_02_2007-EX-10_28-COMPLETION_AND_LIQUIDITY_MAINTENANCE_AGREEMENT.txt,data/raw/PRIMEENERGYRESOURCESCORP_04_02_2007-EX-10_28-COMPLETION_AND_LIQUIDITY_MAINTENANCE_AGREEMENT.txt,5030,742
219,AgapeAtpCorp_20191202_10-KA_EX-10.1_11911128_EX-10.1_Supply Agreement,AgapeAtpCorp_20191202_10-KA_EX-10_1_11911128_EX-10_1_Supply_Agreement.txt,data/raw/AgapeAtpCorp_20191202_10-KA_EX-10_1_11911128_EX-10_1_Supply_Agreement.txt,20693,3292
220,ArcaUsTreasuryFund_20200207_N-2_EX-99.K5_11971930_EX-99.K5_Development Agreement,ArcaUsTreasuryFund_20200207_N-2_EX-99_K5_11971930_EX-99_K5_Development_Agreement.txt,data/raw/ArcaUsTreasuryFund_20200207_N-2_EX-99_K5_11971930_EX-99_K5_Development_Agreement.txt,15318,2316
221,BIOAMBERINC_04_10_2013-EX-10.34-DEVELOPMENT AGREEMENT - First Amendment,BIOAMBERINC_04_10_2013-EX-10_34-DEVELOPMENT_AGREEMENT_-_First_Amendment.txt,data/raw/BIOAMBERINC_04_10_2013-EX-10_34-DEVELOPMENT_AGREEMENT_-_First_Amendment.txt,6390,940
222,"XACCT Technologies, Inc.SUPPORT AND MAINTENANCE AGREEMENT",XACCT_Technologies__Inc_SUPPORT_AND_MAINTENANCE_AGREEMENT.txt,data/raw/XACCT_Technologies__Inc_SUPPORT_AND_MAINTENANCE_AGREEMENT.txt,14193,1796
223,CHANGEPOINTCORP_03_08_2000-EX-10.6-LICENSE AND HOSTING AGREEMENT,CHANGEPOINTCORP_03_08_2000-EX-10_6-LICENSE_AND_HOSTING_AGREEMENT.txt,data/raw/CHANGEPOINTCORP_03_08_2000-EX-10_6-LICENSE_AND_HOSTING_AGREEMENT.txt,161066,18806
224,Apollo Endosurgery - Manufacturing and Supply Agreement,Apollo_Endosurgery_-_Manufacturing_and_Supply_Agreement.txt,data/raw/Apollo_Endosurgery_-_Manufacturing_and_Supply_Agreement.txt,48253,7248
225,"MJBIOTECH,INC_12_06_2018-EX-99.01-JOINT VENTURE AGREEMENT",MJBIOTECH_INC_12_06_2018-EX-99_01-JOINT_VENTURE_AGREEMENT.txt,data/raw/MJBIOTECH_INC_12_06_2018-EX-99_01-JOINT_VENTURE_AGREEMENT.txt,23582,3709
226,IDREAMSKYTECHNOLOGYLTD_07_03_2014-EX-10.39-Cooperation Agreement on Mobile Game Business,IDREAMSKYTECHNOLOGYLTD_07_03_2014-EX-10_39-Cooperation_Agreement_on_Mobile_Game_Business.txt,data/raw/IDREAMSKYTECHNOLOGYLTD_07_03_2014-EX-10_39-Cooperation_Agreement_on_Mobile_Game_Business.txt,76425,12072
227,"CANOPETROLEUM,INC_12_13_2007-EX-10.1-Sponsorship Agreement",CANOPETROLEUM_INC_12_13_2007-EX-10_1-Sponsorship_Agreement.txt,data/raw/CANOPETROLEUM_INC_12_13_2007-EX-10_1-Sponsorship_Agreement.txt,8852,1449
228,PhoenixNewMediaLtd_20110421_F-1_EX-10.17_6958322_EX-10.17_Content License Agreement,PhoenixNewMediaLtd_20110421_F-1_EX-10_17_6958322_EX-10_17_Content_License_Agreement.txt,data/raw/PhoenixNewMediaLtd_20110421_F-1_EX-10_17_6958322_EX-10_17_Content_License_Agreement.txt,25060,3908
229,"HOSPITALITYINVESTORSTRUST,INC_04_07_2014-EX-10.26-FRANCHISE AGREEMENT",HOSPITALITYINVESTORSTRUST_INC_04_07_2014-EX-10_26-FRANCHISE_AGREEMENT.txt,data/raw/HOSPITALITYINVESTORSTRUST_INC_04_07_2014-EX-10_26-FRANCHISE_AGREEMENT.txt,146992,23061
230,FulucaiProductionsLtd_20131223_10-Q_EX-10.9_8368347_EX-10.9_Content License Agreement,FulucaiProductionsLtd_20131223_10-Q_EX-10_9_8368347_EX-10_9_Content_License_Agreement.txt,data/raw/FulucaiProductionsLtd_20131223_10-Q_EX-10_9_8368347_EX-10_9_Content_License_Agreement.txt,18562,2804
231,"ONEMAINHOLDINGS,INC_02_20_2020-EX-99.D-JOINT FILING AGREEMENT",ONEMAINHOLDINGS_INC_02_20_2020-EX-99_D-JOINT_FILING_AGREEMENT.txt,data/raw/ONEMAINHOLDINGS_INC_02_20_2020-EX-99_D-JOINT_FILING_AGREEMENT.txt,5879,944
232,MPLXLP_06_17_2015-EX-10.1-TRANSPORTATION SERVICES AGREEMENT,MPLXLP_06_17_2015-EX-10_1-TRANSPORTATION_SERVICES_AGREEMENT.txt,data/raw/MPLXLP_06_17_2015-EX-10_1-TRANSPORTATION_SERVICES_AGREEMENT.txt,57631,8966
233,LOGANSROADHOUSEINC_03_27_1998-EX-10.17-SPONSORSHIP AGREEMENT,LOGANSROADHOUSEINC_03_27_1998-EX-10_17-SPONSORSHIP_AGREEMENT.txt,data/raw/LOGANSROADHOUSEINC_03_27_1998-EX-10_17-SPONSORSHIP_AGREEMENT.txt,19171,2865
234,FuelcellEnergyInc_20191106_8-K_EX-10.1_11868007_EX-10.1_Development Agreement,FuelcellEnergyInc_20191106_8-K_EX-10_1_11868007_EX-10_1_Development_Agreement.txt,data/raw/FuelcellEnergyInc_20191106_8-K_EX-10_1_11868007_EX-10_1_Development_Agreement.txt,105662,15880
235,"THERAVANCEBIOPHARMA,INC_05_08_2020-EX-10.2-SERVICE AGREEMENT",THERAVANCEBIOPHARMA_INC_05_08_2020-EX-10_2-SERVICE_AGREEMENT.txt,data/raw/THERAVANCEBIOPHARMA_INC_05_08_2020-EX-10_2-SERVICE_AGREEMENT.txt,32861,5294
236,BerkshireHillsBancorpInc_20120809_10-Q_EX-10.16_7708169_EX-10.16_Endorsement Agreement,BerkshireHillsBancorpInc_20120809_10-Q_EX-10_16_7708169_EX-10_16_Endorsement_Agreement.txt,data/raw/BerkshireHillsBancorpInc_20120809_10-Q_EX-10_16_7708169_EX-10_16_Endorsement_Agreement.txt,29629,4466
237,DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,DYNAMEXINC_06_06_1996-EX-10_4-TRANSPORTATION_SERVICES_AGREEMENT.txt,data/raw/DYNAMEXINC_06_06_1996-EX-10_4-TRANSPORTATION_SERVICES_AGREEMENT.txt,49218,6760
238,VALENCETECHNOLOGYINC_02_14_2003-EX-10-JOINT VENTURE CONTRACT,VALENCETECHNOLOGYINC_02_14_2003-EX-10-JOINT_VENTURE_CONTRACT.txt,data/raw/VALENCETECHNOLOGYINC_02_14_2003-EX-10-JOINT_VENTURE_CONTRACT.txt,73698,11008
239,ULTRAGENYXPHARMACEUTICALINC_12_23_2013-EX-10.9-SUPPLY AGREEMENT,ULTRAGENYXPHARMACEUTICALINC_12_23_2013-EX-10_9-SUPPLY_AGREEMENT.txt,data/raw/ULTRAGENYXPHARMACEUTICALINC_12_23_2013-EX-10_9-SUPPLY_AGREEMENT.txt,14592,2274
240,"NETGEAR,INC_04_21_2003-EX-10.16- AMENDMENT #2 TO THE DISTRIBUTION AGREEMENT",NETGEAR_INC_04_21_2003-EX-10_16-_AMENDMENT__2_TO_THE_DISTRIBUTION_AGREEMENT.txt,data/raw/NETGEAR_INC_04_21_2003-EX-10_16-_AMENDMENT__2_TO_THE_DISTRIBUTION_AGREEMENT.txt,4567,555
241,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT,SFGFINANCIALCORP_05_12_2009-EX-10_1-SOFTWARE_LICENSE_AND_MAINTENANCE_AGREEMENT.txt,data/raw/SFGFINANCIALCORP_05_12_2009-EX-10_1-SOFTWARE_LICENSE_AND_MAINTENANCE_AGREEMENT.txt,51043,7749
242,"VAXCYTE,INC_05_22_2020-EX-10.19-SUPPLY AGREEMENT",VAXCYTE_INC_05_22_2020-EX-10_19-SUPPLY_AGREEMENT.txt,data/raw/VAXCYTE_INC_05_22_2020-EX-10_19-SUPPLY_AGREEMENT.txt,99696,15227
243,"OTISWORLDWIDECORP_04_03_2020-EX-10.4-INTELLECTUAL PROPERTY AGREEMENT by and among UNITED TECHNOLOGIES CORPORATION, OTIS WORLDWIDE CORPORATION and CARRIER ~1",OTISWORLDWIDECORP_04_03_2020-EX-10_4-INTELLECTUAL_PROPERTY_AGREEMENT_by_and_among_UNITED_TECHNOLOGIES_CORPORATION__OTIS_WORLDWIDE_CORPORATION_and_CARRIER__1.txt,data/raw/OTISWORLDWIDECORP_04_03_2020-EX-10_4-INTELLECTUAL_PROPERTY_AGREEMENT_by_and_among_UNITED_TECHNOLOGIES_CORPORATION__OTIS_WORLDWIDE_CORPORATION_and_CARRIER__1.txt,62196,9672
244,"GIGGLESN_HUGS,INC_06_23_2016-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",GIGGLESN_HUGS_INC_06_23_2016-EX-10_2-STRATEGIC_ALLIANCE_AGREEMENT.txt,data/raw/GIGGLESN_HUGS_INC_06_23_2016-EX-10_2-STRATEGIC_ALLIANCE_AGREEMENT.txt,22359,3430
245,ExactSciencesCorp_20180822_8-K_EX-10.1_11331629_EX-10.1_Promotion Agreement,ExactSciencesCorp_20180822_8-K_EX-10_1_11331629_EX-10_1_Promotion_Agreement.txt,data/raw/ExactSciencesCorp_20180822_8-K_EX-10_1_11331629_EX-10_1_Promotion_Agreement.txt,159187,24685
246,Quaker Chemical Corporation - NON COMPETITION AND NON SOLICITATION AGREEMENT,Quaker_Chemical_Corporation_-_NON_COMPETITION_AND_NON_SOLICITATION_AGREEMENT.txt,data/raw/Quaker_Chemical_Corporation_-_NON_COMPETITION_AND_NON_SOLICITATION_AGREEMENT.txt,22700,3488
247,GlobalTechnologiesGroupInc_20050928_10KSB_EX-10.9_4148808_EX-10.9_Content License Agreement,GlobalTechnologiesGroupInc_20050928_10KSB_EX-10_9_4148808_EX-10_9_Content_License_Agreement.txt,data/raw/GlobalTechnologiesGroupInc_20050928_10KSB_EX-10_9_4148808_EX-10_9_Content_License_Agreement.txt,39596,5899
248,GpaqAcquisitionHoldingsInc_20200123_S-4A_EX-10.8_11951679_EX-10.8_Service Agreement,GpaqAcquisitionHoldingsInc_20200123_S-4A_EX-10_8_11951679_EX-10_8_Service_Agreement.txt,data/raw/GpaqAcquisitionHoldingsInc_20200123_S-4A_EX-10_8_11951679_EX-10_8_Service_Agreement.txt,55075,8649
249,HertzGroupRealtyTrustInc_20190920_S-11A_EX-10.8_11816941_EX-10.8_Trademark License Agreement,HertzGroupRealtyTrustInc_20190920_S-11A_EX-10_8_11816941_EX-10_8_Trademark_License_Agreement.txt,data/raw/HertzGroupRealtyTrustInc_20190920_S-11A_EX-10_8_11816941_EX-10_8_Trademark_License_Agreement.txt,14313,2236
250,QuantumGroupIncFl_20090120_8-K_EX-99.2_3672910_EX-99.2_Hosting Agreement,QuantumGroupIncFl_20090120_8-K_EX-99_2_3672910_EX-99_2_Hosting_Agreement.txt,data/raw/QuantumGroupIncFl_20090120_8-K_EX-99_2_3672910_EX-99_2_Hosting_Agreement.txt,116298,17414
251,"SUCAMPOPHARMACEUTICALS,INC_11_04_2015-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",SUCAMPOPHARMACEUTICALS_INC_11_04_2015-EX-10_2-STRATEGIC_ALLIANCE_AGREEMENT.txt,data/raw/SUCAMPOPHARMACEUTICALS_INC_11_04_2015-EX-10_2-STRATEGIC_ALLIANCE_AGREEMENT.txt,62272,9629
